
Input data size [28,309027] = 28 channels, 309027 frames/nFinding 28 ICA components using extended ICA.
Kurtosis will be calculated initially every 1 blocks using 6000 data points.
Decomposing 394 frames per ICA weight ((784)^2 = 309027 weights, Initial learning rate will be 0.001, block size 64.
Learning rate will be multiplied by 0.98 whenever angledelta >= 60 deg.
More than 32 channels: default stopping weight change 1E-7
Training will end when wchange < 1e-06 or after 1024 steps.
Online bias adjustment will be used.
Removing mean of each channel ...
Final training data range: -407.043 to 355.252
Computing the sphering matrix...
Starting weights are the identity matrix ...
Sphering the data ...
Beginning ICA training ... first training step may be slow ...
step 1 - lrate 0.001000, wchange 13.65785600, angledelta  0.0 deg
step 2 - lrate 0.001000, wchange 0.17502573, angledelta  0.0 deg
step 3 - lrate 0.001000, wchange 0.16296225, angledelta 86.5 deg
step 4 - lrate 0.000980, wchange 0.13183066, angledelta 112.2 deg
step 5 - lrate 0.000960, wchange 0.14302181, angledelta 119.8 deg
step 6 - lrate 0.000941, wchange 0.74500981, angledelta 98.2 deg
step 7 - lrate 0.000922, wchange 0.23943015, angledelta 111.5 deg
step 8 - lrate 0.000904, wchange 0.77681826, angledelta 100.4 deg
step 9 - lrate 0.000886, wchange 0.13131385, angledelta 110.3 deg
step 10 - lrate 0.000868, wchange 0.14045585, angledelta 117.0 deg
step 11 - lrate 0.000851, wchange 0.13205774, angledelta 118.8 deg
step 12 - lrate 0.000834, wchange 0.11093215, angledelta 118.1 deg
step 13 - lrate 0.000817, wchange 0.13088387, angledelta 115.4 deg
step 14 - lrate 0.000801, wchange 0.13336480, angledelta 124.8 deg
step 15 - lrate 0.000785, wchange 0.13655829, angledelta 111.4 deg
step 16 - lrate 0.000769, wchange 0.14362236, angledelta 123.8 deg
step 17 - lrate 0.000754, wchange 0.10545644, angledelta 129.1 deg
step 18 - lrate 0.000739, wchange 0.09929178, angledelta 123.0 deg
step 19 - lrate 0.000724, wchange 0.08534416, angledelta 119.4 deg
step 20 - lrate 0.000709, wchange 0.09524352, angledelta 119.0 deg
step 21 - lrate 0.000695, wchange 0.09057572, angledelta 122.4 deg
step 22 - lrate 0.000681, wchange 0.08200071, angledelta 117.8 deg
step 23 - lrate 0.000668, wchange 0.09144460, angledelta 118.4 deg
step 24 - lrate 0.000654, wchange 0.08283376, angledelta 121.9 deg
step 25 - lrate 0.000641, wchange 0.09070136, angledelta 122.6 deg
step 26 - lrate 0.000628, wchange 0.07188262, angledelta 123.7 deg
step 27 - lrate 0.000616, wchange 0.07152670, angledelta 119.7 deg
step 28 - lrate 0.000603, wchange 0.08608434, angledelta 121.9 deg
step 29 - lrate 0.000591, wchange 0.07334805, angledelta 125.2 deg
step 30 - lrate 0.000580, wchange 0.06682172, angledelta 117.2 deg
step 31 - lrate 0.000568, wchange 0.07084755, angledelta 115.7 deg
step 32 - lrate 0.000557, wchange 0.07195281, angledelta 119.7 deg
step 33 - lrate 0.000545, wchange 0.07922127, angledelta 112.6 deg
step 34 - lrate 0.000535, wchange 0.07829881, angledelta 128.6 deg
step 35 - lrate 0.000524, wchange 0.06033836, angledelta 121.0 deg
step 36 - lrate 0.000513, wchange 0.06184715, angledelta 118.5 deg
step 37 - lrate 0.000503, wchange 0.06298334, angledelta 115.8 deg
step 38 - lrate 0.000493, wchange 0.07668967, angledelta 123.3 deg
step 39 - lrate 0.000483, wchange 0.05468487, angledelta 119.3 deg
step 40 - lrate 0.000474, wchange 0.05641188, angledelta 114.0 deg
step 41 - lrate 0.000464, wchange 0.06606799, angledelta 118.9 deg
step 42 - lrate 0.000455, wchange 0.05467703, angledelta 120.1 deg
step 43 - lrate 0.000446, wchange 0.04876063, angledelta 119.8 deg
step 44 - lrate 0.000437, wchange 0.04868617, angledelta 120.8 deg
step 45 - lrate 0.000428, wchange 0.05308321, angledelta 123.9 deg
step 46 - lrate 0.000419, wchange 0.04526823, angledelta 120.0 deg
step 47 - lrate 0.000411, wchange 0.04604991, angledelta 117.3 deg
step 48 - lrate 0.000403, wchange 0.04988167, angledelta 119.8 deg
step 49 - lrate 0.000395, wchange 0.04946683, angledelta 119.9 deg
step 50 - lrate 0.000387, wchange 0.04816325, angledelta 126.4 deg
step 51 - lrate 0.000379, wchange 0.03844624, angledelta 112.7 deg
step 52 - lrate 0.000372, wchange 0.05036521, angledelta 121.9 deg
step 53 - lrate 0.000364, wchange 0.04548908, angledelta 126.0 deg
step 54 - lrate 0.000357, wchange 0.03690289, angledelta 109.7 deg
step 55 - lrate 0.000350, wchange 0.03967727, angledelta 122.4 deg
step 56 - lrate 0.000343, wchange 0.04500720, angledelta 120.5 deg
step 57 - lrate 0.000336, wchange 0.03595734, angledelta 122.0 deg
step 58 - lrate 0.000329, wchange 0.03127560, angledelta 112.9 deg
step 59 - lrate 0.000323, wchange 0.03381093, angledelta 117.7 deg
step 60 - lrate 0.000316, wchange 0.03835761, angledelta 127.3 deg
step 61 - lrate 0.000310, wchange 0.03906474, angledelta 122.2 deg
step 62 - lrate 0.000304, wchange 0.03132225, angledelta 120.7 deg
step 63 - lrate 0.000298, wchange 0.03116310, angledelta 117.8 deg
step 64 - lrate 0.000292, wchange 0.02814139, angledelta 118.0 deg
step 65 - lrate 0.000286, wchange 0.02977415, angledelta 119.9 deg
step 66 - lrate 0.000280, wchange 0.02459896, angledelta 120.6 deg
step 67 - lrate 0.000274, wchange 0.03255264, angledelta 117.4 deg
step 68 - lrate 0.000269, wchange 0.02593388, angledelta 120.3 deg
step 69 - lrate 0.000264, wchange 0.02700297, angledelta 116.5 deg
step 70 - lrate 0.000258, wchange 0.02879062, angledelta 121.7 deg
step 71 - lrate 0.000253, wchange 0.02662983, angledelta 118.8 deg
step 72 - lrate 0.000248, wchange 0.02782001, angledelta 120.5 deg
step 73 - lrate 0.000243, wchange 0.02375493, angledelta 122.8 deg
step 74 - lrate 0.000238, wchange 0.02293882, angledelta 118.5 deg
step 75 - lrate 0.000233, wchange 0.02461182, angledelta 121.9 deg
step 76 - lrate 0.000229, wchange 0.02291132, angledelta 120.3 deg
step 77 - lrate 0.000224, wchange 0.01880591, angledelta 118.7 deg
step 78 - lrate 0.000220, wchange 0.02033231, angledelta 115.0 deg
step 79 - lrate 0.000215, wchange 0.02127531, angledelta 126.2 deg
step 80 - lrate 0.000211, wchange 0.02116236, angledelta 116.2 deg
step 81 - lrate 0.000207, wchange 0.01978385, angledelta 123.9 deg
step 82 - lrate 0.000203, wchange 0.02136430, angledelta 116.4 deg
step 83 - lrate 0.000199, wchange 0.01835541, angledelta 119.5 deg
step 84 - lrate 0.000195, wchange 0.01979386, angledelta 117.8 deg
step 85 - lrate 0.000191, wchange 0.01845318, angledelta 120.0 deg
step 86 - lrate 0.000187, wchange 0.01881489, angledelta 118.9 deg
step 87 - lrate 0.000183, wchange 0.02030632, angledelta 117.3 deg
step 88 - lrate 0.000180, wchange 0.02062802, angledelta 121.0 deg
step 89 - lrate 0.000176, wchange 0.01890451, angledelta 119.5 deg
