
Input data size [28,310461] = 28 channels, 310461 frames/nFinding 28 ICA components using extended ICA.
Kurtosis will be calculated initially every 1 blocks using 6000 data points.
Decomposing 395 frames per ICA weight ((784)^2 = 310461 weights, Initial learning rate will be 0.001, block size 64.
Learning rate will be multiplied by 0.98 whenever angledelta >= 60 deg.
More than 32 channels: default stopping weight change 1E-7
Training will end when wchange < 1e-06 or after 1024 steps.
Online bias adjustment will be used.
Removing mean of each channel ...
Final training data range: -375.668 to 299.068
Computing the sphering matrix...
Starting weights are the identity matrix ...
Sphering the data ...
Beginning ICA training ... first training step may be slow ...
step 1 - lrate 0.001000, wchange 15.97081134, angledelta  0.0 deg
step 2 - lrate 0.001000, wchange 1.29077518, angledelta  0.0 deg
step 3 - lrate 0.001000, wchange 1.21296309, angledelta 67.6 deg
step 4 - lrate 0.000980, wchange 1.27928769, angledelta 161.4 deg
step 5 - lrate 0.000960, wchange 0.73698905, angledelta 132.7 deg
step 6 - lrate 0.000941, wchange 1.30750130, angledelta 134.2 deg
step 7 - lrate 0.000922, wchange 0.65765425, angledelta 126.8 deg
step 8 - lrate 0.000904, wchange 0.27052036, angledelta 107.2 deg
step 9 - lrate 0.000886, wchange 0.11859231, angledelta 98.4 deg
step 10 - lrate 0.000868, wchange 0.73926749, angledelta 101.7 deg
step 11 - lrate 0.000851, wchange 0.10749603, angledelta 102.6 deg
step 12 - lrate 0.000834, wchange 0.63071844, angledelta 99.7 deg
step 13 - lrate 0.000817, wchange 0.61762028, angledelta 158.0 deg
step 14 - lrate 0.000801, wchange 0.10867456, angledelta 109.0 deg
step 15 - lrate 0.000785, wchange 0.60728025, angledelta 96.7 deg
step 16 - lrate 0.000769, wchange 0.08821599, angledelta 95.0 deg
step 17 - lrate 0.000754, wchange 0.08879220, angledelta 119.6 deg
step 18 - lrate 0.000739, wchange 0.08816859, angledelta 120.0 deg
step 19 - lrate 0.000724, wchange 0.09380397, angledelta 118.4 deg
step 20 - lrate 0.000709, wchange 0.08707095, angledelta 125.3 deg
step 21 - lrate 0.000695, wchange 0.07236480, angledelta 118.8 deg
step 22 - lrate 0.000681, wchange 0.06778167, angledelta 120.0 deg
step 23 - lrate 0.000668, wchange 0.06195622, angledelta 118.1 deg
step 24 - lrate 0.000654, wchange 0.06284440, angledelta 118.3 deg
step 25 - lrate 0.000641, wchange 0.06299922, angledelta 118.1 deg
step 26 - lrate 0.000628, wchange 0.07225611, angledelta 119.1 deg
step 27 - lrate 0.000616, wchange 0.06616827, angledelta 120.7 deg
step 28 - lrate 0.000603, wchange 0.05671101, angledelta 118.9 deg
step 29 - lrate 0.000591, wchange 0.05989126, angledelta 119.7 deg
step 30 - lrate 0.000580, wchange 0.06112962, angledelta 122.7 deg
step 31 - lrate 0.000568, wchange 0.06507249, angledelta 122.4 deg
step 32 - lrate 0.000557, wchange 0.06236242, angledelta 122.4 deg
step 33 - lrate 0.000545, wchange 0.05419894, angledelta 119.6 deg
step 34 - lrate 0.000535, wchange 0.05796556, angledelta 119.5 deg
step 35 - lrate 0.000524, wchange 0.05384643, angledelta 122.5 deg
step 36 - lrate 0.000513, wchange 0.04671527, angledelta 117.4 deg
step 37 - lrate 0.000503, wchange 0.04555435, angledelta 120.0 deg
step 38 - lrate 0.000493, wchange 0.04810280, angledelta 121.3 deg
step 39 - lrate 0.000483, wchange 0.04392306, angledelta 122.6 deg
step 40 - lrate 0.000474, wchange 0.04976093, angledelta 119.7 deg
step 41 - lrate 0.000464, wchange 0.05049584, angledelta 121.7 deg
step 42 - lrate 0.000455, wchange 0.05064578, angledelta 123.9 deg
step 43 - lrate 0.000446, wchange 0.04531856, angledelta 118.4 deg
step 44 - lrate 0.000437, wchange 0.04020668, angledelta 117.8 deg
step 45 - lrate 0.000428, wchange 0.04611977, angledelta 118.7 deg
step 46 - lrate 0.000419, wchange 0.04264368, angledelta 122.5 deg
step 47 - lrate 0.000411, wchange 0.04573672, angledelta 121.6 deg
step 48 - lrate 0.000403, wchange 0.04554711, angledelta 123.2 deg
step 49 - lrate 0.000395, wchange 0.04169889, angledelta 121.3 deg
step 50 - lrate 0.000387, wchange 0.03474415, angledelta 118.9 deg
step 51 - lrate 0.000379, wchange 0.03621004, angledelta 116.9 deg
step 52 - lrate 0.000372, wchange 0.03664050, angledelta 119.2 deg
step 53 - lrate 0.000364, wchange 0.03316431, angledelta 119.7 deg
step 54 - lrate 0.000357, wchange 0.03302162, angledelta 119.7 deg
step 55 - lrate 0.000350, wchange 0.03577771, angledelta 119.2 deg
step 56 - lrate 0.000343, wchange 0.03318110, angledelta 123.4 deg
step 57 - lrate 0.000336, wchange 0.03186039, angledelta 117.8 deg
step 58 - lrate 0.000329, wchange 0.03091928, angledelta 119.4 deg
step 59 - lrate 0.000323, wchange 0.03049376, angledelta 122.2 deg
step 60 - lrate 0.000316, wchange 0.03333921, angledelta 119.0 deg
step 61 - lrate 0.000310, wchange 0.03385209, angledelta 124.2 deg
step 62 - lrate 0.000304, wchange 0.02691461, angledelta 120.0 deg
step 63 - lrate 0.000298, wchange 0.02844601, angledelta 117.1 deg
step 64 - lrate 0.000292, wchange 0.02877321, angledelta 124.6 deg
step 65 - lrate 0.000286, wchange 0.02672047, angledelta 116.8 deg
step 66 - lrate 0.000280, wchange 0.02247047, angledelta 121.9 deg
step 67 - lrate 0.000274, wchange 0.02399299, angledelta 115.4 deg
step 68 - lrate 0.000269, wchange 0.02616486, angledelta 125.8 deg
step 69 - lrate 0.000264, wchange 0.02343195, angledelta 123.1 deg
step 70 - lrate 0.000258, wchange 0.02269720, angledelta 121.1 deg
step 71 - lrate 0.000253, wchange 0.02214158, angledelta 121.3 deg
step 72 - lrate 0.000248, wchange 0.01934014, angledelta 117.4 deg
step 73 - lrate 0.000243, wchange 0.02116778, angledelta 116.5 deg
step 74 - lrate 0.000238, wchange 0.02392411, angledelta 118.0 deg
step 75 - lrate 0.000233, wchange 0.02108489, angledelta 124.7 deg
step 76 - lrate 0.000229, wchange 0.01939303, angledelta 115.9 deg
step 77 - lrate 0.000224, wchange 0.01670807, angledelta 121.2 deg
step 78 - lrate 0.000220, wchange 0.02088601, angledelta 116.0 deg
step 79 - lrate 0.000215, wchange 0.01922639, angledelta 124.0 deg
step 80 - lrate 0.000211, wchange 0.01751401, angledelta 116.3 deg
step 81 - lrate 0.000207, wchange 0.02568907, angledelta 116.7 deg
step 82 - lrate 0.000203, wchange 0.02571685, angledelta 132.6 deg
step 83 - lrate 0.000199, wchange 0.01578168, angledelta 113.0 deg
step 84 - lrate 0.000195, wchange 0.01538257, angledelta 116.3 deg
step 85 - lrate 0.000191, wchange 0.01547859, angledelta 119.2 deg
step 86 - lrate 0.000187, wchange 0.01798584, angledelta 117.3 deg
step 87 - lrate 0.000183, wchange 0.01597402, angledelta 123.7 deg
step 88 - lrate 0.000180, wchange 0.01366391, angledelta 117.3 deg
step 89 - lrate 0.000176, wchange 0.01376553, angledelta 116.2 deg
step 90 - lrate 0.000172, wchange 0.01920065, angledelta 122.6 deg
step 91 - lrate 0.000169, wchange 0.01585526, angledelta 130.8 deg
step 92 - lrate 0.000166, wchange 0.01301860, angledelta 114.1 deg
step 93 - lrate 0.000162, wchange 0.01319551, angledelta 119.4 deg
step 94 - lrate 0.000159, wchange 0.01282312, angledelta 116.5 deg
step 95 - lrate 0.000156, wchange 0.01267388, angledelta 119.1 deg
step 96 - lrate 0.000153, wchange 0.01231202, angledelta 117.5 deg
step 97 - lrate 0.000150, wchange 0.01237906, angledelta 124.4 deg
step 98 - lrate 0.000147, wchange 0.01197044, angledelta 118.6 deg
