
Input data size [28,314763] = 28 channels, 314763 frames/nFinding 28 ICA components using extended ICA.
Kurtosis will be calculated initially every 1 blocks using 6000 data points.
Decomposing 401 frames per ICA weight ((784)^2 = 314763 weights, Initial learning rate will be 0.001, block size 64.
Learning rate will be multiplied by 0.98 whenever angledelta >= 60 deg.
More than 32 channels: default stopping weight change 1E-7
Training will end when wchange < 1e-06 or after 1024 steps.
Online bias adjustment will be used.
Removing mean of each channel ...
Final training data range: -307.743 to 291.788
Computing the sphering matrix...
Starting weights are the identity matrix ...
Sphering the data ...
Beginning ICA training ... first training step may be slow ...
step 70 - lrate 0.000258, wchange 0.02420534, angledelta 119.6 deg
step 71 - lrate 0.000253, wchange 0.02257726, angledelta 119.9 deg
step 72 - lrate 0.000248, wchange 0.02280994, angledelta 120.7 deg
step 73 - lrate 0.000243, wchange 0.02310110, angledelta 124.6 deg
step 74 - lrate 0.000238, wchange 0.02177616, angledelta 121.1 deg
step 75 - lrate 0.000233, wchange 0.01880608, angledelta 117.5 deg
step 76 - lrate 0.000229, wchange 0.02097542, angledelta 118.3 deg
step 77 - lrate 0.000224, wchange 0.02063861, angledelta 117.9 deg
step 78 - lrate 0.000220, wchange 0.01887173, angledelta 119.6 deg
step 79 - lrate 0.000215, wchange 0.01796302, angledelta 118.1 deg
step 80 - lrate 0.000211, wchange 0.01822771, angledelta 121.7 deg
step 81 - lrate 0.000207, wchange 0.01769587, angledelta 122.9 deg
step 82 - lrate 0.000203, wchange 0.01890083, angledelta 120.5 deg
step 83 - lrate 0.000199, wchange 0.01876249, angledelta 121.6 deg
step 84 - lrate 0.000195, wchange 0.01708437, angledelta 122.8 deg
step 85 - lrate 0.000191, wchange 0.01534446, angledelta 117.2 deg
step 86 - lrate 0.000187, wchange 0.01528523, angledelta 120.4 deg
step 87 - lrate 0.000183, wchange 0.01497046, angledelta 119.9 deg
step 88 - lrate 0.000180, wchange 0.01564073, angledelta 122.1 deg
step 89 - lrate 0.000176, wchange 0.01285446, angledelta 118.0 deg
step 90 - lrate 0.000172, wchange 0.01351730, angledelta 118.3 deg
step 91 - lrate 0.000169, wchange 0.01466094, angledelta 117.4 deg
step 92 - lrate 0.000166, wchange 0.01382517, angledelta 119.1 deg
step 93 - lrate 0.000162, wchange 0.01461242, angledelta 118.8 deg
step 94 - lrate 0.000159, wchange 0.01354216, angledelta 122.8 deg
step 95 - lrate 0.000156, wchange 0.01214613, angledelta 125.0 deg
step 96 - lrate 0.000153, wchange 0.01200387, angledelta 120.0 deg
step 97 - lrate 0.000150, wchange 0.01168472, angledelta 123.0 deg
step 98 - lrate 0.000147, wchange 0.01040297, angledelta 117.0 deg
step 99 - lrate 0.000144, wchange 0.01170679, angledelta 114.8 deg
step 100 - lrate 0.000141, wchange 0.01019507, angledelta 121.6 deg
step 101 - lrate 0.000138, wchange 0.01011647, angledelta 116.9 deg
step 102 - lrate 0.000135, wchange 0.00996613, angledelta 116.3 deg
step 103 - lrate 0.000133, wchange 0.01029995, angledelta 118.7 deg
step 104 - lrate 0.000130, wchange 0.01107945, angledelta 119.8 deg
