
Input data size [28,235893] = 28 channels, 235893 frames/nFinding 28 ICA components using extended ICA.
Kurtosis will be calculated initially every 1 blocks using 6000 data points.
Decomposing 300 frames per ICA weight ((784)^2 = 235893 weights, Initial learning rate will be 0.001, block size 62.
Learning rate will be multiplied by 0.98 whenever angledelta >= 60 deg.
More than 32 channels: default stopping weight change 1E-7
Training will end when wchange < 1e-06 or after 1024 steps.
Online bias adjustment will be used.
Removing mean of each channel ...
Final training data range: -445.666 to 302.257
Computing the sphering matrix...
Starting weights are the identity matrix ...
Sphering the data ...
Beginning ICA training ... first training step may be slow ...
step 1 - lrate 0.001000, wchange 13.38148754, angledelta  0.0 deg
step 2 - lrate 0.001000, wchange 0.22220824, angledelta  0.0 deg
step 3 - lrate 0.001000, wchange 0.13929502, angledelta 87.4 deg
step 4 - lrate 0.000980, wchange 0.11613646, angledelta 121.1 deg
step 5 - lrate 0.000960, wchange 0.10787408, angledelta 119.1 deg
step 6 - lrate 0.000941, wchange 0.10861334, angledelta 120.1 deg
step 7 - lrate 0.000922, wchange 0.12478146, angledelta 123.6 deg
step 8 - lrate 0.000904, wchange 0.11384036, angledelta 122.8 deg
step 9 - lrate 0.000886, wchange 0.11139752, angledelta 121.3 deg
step 10 - lrate 0.000868, wchange 0.11220464, angledelta 122.0 deg
step 11 - lrate 0.000851, wchange 0.10758173, angledelta 119.1 deg
step 12 - lrate 0.000834, wchange 0.10538612, angledelta 118.2 deg
step 13 - lrate 0.000817, wchange 0.10740600, angledelta 120.2 deg
step 14 - lrate 0.000801, wchange 0.09684621, angledelta 121.7 deg
step 15 - lrate 0.000785, wchange 0.09810600, angledelta 121.1 deg
step 16 - lrate 0.000769, wchange 0.09462976, angledelta 120.8 deg
step 17 - lrate 0.000754, wchange 0.08962578, angledelta 120.5 deg
step 18 - lrate 0.000739, wchange 0.08969024, angledelta 116.0 deg
step 19 - lrate 0.000724, wchange 0.08944805, angledelta 125.6 deg
step 20 - lrate 0.000709, wchange 0.07453476, angledelta 120.5 deg
step 21 - lrate 0.000695, wchange 0.08326760, angledelta 117.8 deg
step 22 - lrate 0.000681, wchange 0.08724373, angledelta 122.2 deg
step 23 - lrate 0.000668, wchange 0.07676974, angledelta 121.2 deg
step 24 - lrate 0.000654, wchange 0.07852498, angledelta 121.3 deg
step 25 - lrate 0.000641, wchange 0.07365337, angledelta 118.8 deg
step 26 - lrate 0.000628, wchange 0.07740456, angledelta 121.2 deg
step 27 - lrate 0.000616, wchange 0.07611291, angledelta 116.5 deg
step 28 - lrate 0.000603, wchange 0.08732404, angledelta 121.3 deg
step 29 - lrate 0.000591, wchange 0.05382329, angledelta 116.7 deg
step 30 - lrate 0.000580, wchange 0.06800086, angledelta 119.2 deg
step 31 - lrate 0.000568, wchange 0.06542583, angledelta 124.1 deg
step 32 - lrate 0.000557, wchange 0.06161205, angledelta 117.0 deg
step 33 - lrate 0.000545, wchange 0.06502033, angledelta 120.8 deg
step 34 - lrate 0.000535, wchange 0.05623445, angledelta 116.2 deg
step 35 - lrate 0.000524, wchange 0.05185036, angledelta 120.0 deg
step 36 - lrate 0.000513, wchange 0.04915713, angledelta 116.0 deg
step 37 - lrate 0.000503, wchange 0.05654075, angledelta 118.9 deg
step 38 - lrate 0.000493, wchange 0.05024954, angledelta 120.1 deg
step 39 - lrate 0.000483, wchange 0.04906112, angledelta 113.1 deg
step 40 - lrate 0.000474, wchange 0.05085628, angledelta 113.5 deg
step 41 - lrate 0.000464, wchange 0.05855815, angledelta 123.9 deg
step 42 - lrate 0.000455, wchange 0.04764919, angledelta 118.3 deg
step 43 - lrate 0.000446, wchange 0.04659381, angledelta 119.1 deg
step 44 - lrate 0.000437, wchange 0.04183914, angledelta 116.3 deg
step 45 - lrate 0.000428, wchange 0.05196838, angledelta 114.7 deg
step 46 - lrate 0.000419, wchange 0.05523468, angledelta 122.5 deg
step 47 - lrate 0.000411, wchange 0.05139873, angledelta 127.5 deg
step 48 - lrate 0.000403, wchange 0.03757778, angledelta 116.3 deg
step 49 - lrate 0.000395, wchange 0.04038258, angledelta 112.1 deg
step 50 - lrate 0.000387, wchange 0.03647977, angledelta 122.6 deg
step 51 - lrate 0.000379, wchange 0.03734319, angledelta 109.4 deg
step 52 - lrate 0.000372, wchange 0.03900096, angledelta 126.5 deg
step 53 - lrate 0.000364, wchange 0.04015282, angledelta 120.7 deg
step 54 - lrate 0.000357, wchange 0.04140892, angledelta 127.0 deg
step 55 - lrate 0.000350, wchange 0.03358903, angledelta 122.2 deg
step 56 - lrate 0.000343, wchange 0.03101062, angledelta 116.6 deg
step 57 - lrate 0.000336, wchange 0.03156315, angledelta 119.1 deg
step 58 - lrate 0.000329, wchange 0.03281403, angledelta 121.1 deg
step 59 - lrate 0.000323, wchange 0.03534112, angledelta 119.8 deg
step 60 - lrate 0.000316, wchange 0.03220041, angledelta 123.4 deg
step 61 - lrate 0.000310, wchange 0.03412161, angledelta 116.7 deg
step 62 - lrate 0.000304, wchange 0.03604886, angledelta 124.7 deg
step 63 - lrate 0.000298, wchange 0.02780319, angledelta 116.7 deg
step 64 - lrate 0.000292, wchange 0.02906443, angledelta 119.9 deg
step 65 - lrate 0.000286, wchange 0.03410529, angledelta 114.3 deg
step 66 - lrate 0.000280, wchange 0.03423398, angledelta 125.7 deg
step 67 - lrate 0.000274, wchange 0.02816350, angledelta 118.4 deg
step 68 - lrate 0.000269, wchange 0.02419366, angledelta 119.1 deg
step 69 - lrate 0.000264, wchange 0.02345326, angledelta 118.2 deg
step 70 - lrate 0.000258, wchange 0.02277511, angledelta 118.3 deg
step 71 - lrate 0.000253, wchange 0.02256468, angledelta 122.1 deg
step 72 - lrate 0.000248, wchange 0.02253494, angledelta 117.6 deg
step 73 - lrate 0.000243, wchange 0.02279723, angledelta 120.7 deg
step 74 - lrate 0.000238, wchange 0.02272706, angledelta 118.7 deg
step 75 - lrate 0.000233, wchange 0.02154516, angledelta 123.3 deg
step 76 - lrate 0.000229, wchange 0.02825799, angledelta 116.1 deg
step 77 - lrate 0.000224, wchange 0.02994500, angledelta 130.8 deg
step 78 - lrate 0.000220, wchange 0.02103171, angledelta 121.4 deg
step 79 - lrate 0.000215, wchange 0.02113583, angledelta 118.7 deg
step 80 - lrate 0.000211, wchange 0.02092025, angledelta 122.9 deg
step 81 - lrate 0.000207, wchange 0.01994215, angledelta 118.9 deg
step 82 - lrate 0.000203, wchange 0.01875160, angledelta 121.4 deg
step 83 - lrate 0.000199, wchange 0.01922083, angledelta 113.2 deg
step 84 - lrate 0.000195, wchange 0.01804755, angledelta 110.0 deg
step 85 - lrate 0.000191, wchange 0.01991394, angledelta 116.2 deg
step 86 - lrate 0.000187, wchange 0.01722274, angledelta 119.3 deg
step 87 - lrate 0.000183, wchange 0.01623527, angledelta 112.8 deg
step 88 - lrate 0.000180, wchange 0.01727947, angledelta 118.4 deg
step 89 - lrate 0.000176, wchange 0.01750641, angledelta 119.7 deg
step 90 - lrate 0.000172, wchange 0.01834309, angledelta 120.2 deg
step 91 - lrate 0.000169, wchange 0.02091148, angledelta 126.6 deg
step 92 - lrate 0.000166, wchange 0.01719030, angledelta 122.7 deg
step 93 - lrate 0.000162, wchange 0.01349515, angledelta 116.6 deg
step 94 - lrate 0.000159, wchange 0.01363626, angledelta 113.3 deg
step 95 - lrate 0.000156, wchange 0.01571197, angledelta 124.6 deg
